category	reading	course
Required	Chetty et al. (2009a): “Salience and Taxation: Theory and Evidence.” American Economic Review, 99, no. 4: 1145–77.	1042
Optional	Huberman and Regev (2001): “Contagious Speculation and a Cure for Cancer: A Nonevent That Made Stock Prices Soar.” Journal of Finance, 56, no. 1: 387–96.	1042
Optional	DellaVigna (2009): “Psychology and Economics: Evidence from the Field.” Journal of Economic Literature, 47, no. 2: 315–72.	1042
Required	Oster et al. (2013): “Optimal Expectations and Limited Medical Testing: Evidence from Huntington Disease.” American Economic Review, 103, no. 2: 804–30.	1042
Optional	Chen et al. (2016): “Decision Making Under the Gambler’s Fallacy: Evidence from Asylum Judges, Loan Officers, and Baseball Umpires.” The Quarterly Journal of Economics, 131, no. 3: 1181–1242.	1042
Optional	Gilovich et al. (1985): “The Hot Hand in Basketball: On the Misperception of Random Sequences.” Cognitive Psychology, 17, no. 3: 295–314.	1042
Optional	"Gold and Hester (1987): The Gambler’s Fallacy and the Coin’s Memory."" Unpublished manuscript. Carnegie Mellon University."	1042
Optional	Loewenstein (1987): “Anticipation and the Valuation of Delayed Consumption.” The Economic Journal, 97, no. 387: 666–684.	1042
Optional	Malmendier and Tate (2008): “Who Makes Acquisitions? CEO Overconfidence and the Market’s Reaction.” Journal of Financial Economics, 89, no. 1: 20–43.	1042
Optional	Tversky and Kahneman (1974): “Judgment under Uncertainty: Heuristics and Biases.” Science, 185, Issue 4157: 1124–1131.	1042
Required	Haggag and Pope (2016): “Attribution Bias in Economic Decision Making.” The Review of Economic Studies, 86, no. 5: 2136–2183.	1042
Required	Loewenstein et al. (2003): “Projection Bias in Predicting Future Utility.” The Quarterly Journal of Economics, 118, no. 4: 1209–1248.	1042
Required	Read and van Leeuwen (1998): “Predicting Hunger: The Effects of Appetite and Delay on Choice.” Organizational Behavior and Human Decision Processes, 76, no. 2: 189–205	1042
Required	Read and van Leeuwen (1998): “Predicting Hunger: The Effects of Appetite and Delay on Choice.” Organizational Behavior and Human Decision Processes, 76, no. 2: 189–205.	1042
Optional	Badger et al. (2007): “Altered States: The Impact of Immediate Craving on the Valuation of Current and Future Opioids.” Journal of Health Economics, 26, Issue 5: 865–876.	1042
Optional	Boven and Loewenstein (2003): “Social Projection of Transient Drive States.” Personality and Social Psychology Bulletin, 29, Issue 9.	1042
Optional	Busse et al. (2015): “The Psychological Effect of Weather on Car Purchases.” The Quarterly Journal of Economics, 130, Issue 1: 371–414.	1042
Optional	Conlin et al. (2007): “Projection Bias in Catalog Orders.” American Economic Review, 97, no. 4: 1217–1249.	1042
Optional	Loewenstein (1996): “Out of Control: Visceral Influences on Behavior.” Organizational Behavior and Human Decision Processes, 65, Issue 3: 272–292.	1042
Required	Sarsons (2017): “Interpreting Signals in the Labor Market: Evidence from Medical Referrals.” Job Market Paper.	1042
Optional	Bertrand et al. (2015): “Gender Identity and Relative Income within Households.” The Quarterly Journal of Economics, 130, no. 2: 571–614.	1042
Optional	Goldin (2014): “A Grand Gender Convergence: Its Last Chapter.” American Economic Review, 104, no. 4: 1091–1119.	1042
Optional	Vesterlund et al. (2015): “Breaking the Glass Ceiling with ‘No’.” Working Paper 5663, Department of Economics, University of Pittsburgh.	1042
Optional	Fredrickson et al. (1998): “That Swimsuit Becomes You: Sex Differences in Self-Objectification, Restrained Eating, and Math Performance.” Journal of Personality and Social Psychology, 75, no. 1: 269–84.	1042
Optional	Niederle and Vesterlund (2011): “Gender and Competition.” Annual Review of Economics, 3: 601–630.	1042
Required	Madrian and Shea (2001): “The Power of Suggestion: Inertia in 401(k) Participation and Savings Behavior.” The Quarterly Journal of Economics, 166, no. 4: 1149–1187.	1042
Optional	Bertrand et al. (2010): “What’s Advertising Content Worth? Evidence from a Consumer Credit Marketing Field Experiment.” The Quarterly Journal of Economics, 125, no. 1: 263–306.	1042
Optional	Blumenstock et al. (2016): “Mobile-Zing Savings with Automatic Contributions: Experimental Evidence on Dynamic Inconsistency and the Default Effect in Afghanistan.” Working Paper.	1042
Optional	Carroll et al. (2009): “Optimal Defaults and Active Decisions.” The Quarterly Journal of Economics, 124, 4: 1639–1674.	1042
Optional	Chetty et al. (2014): “Active vs. Passive Decisions and Crowd-Out in Retirement Savings Accounts.” NBER Working Paper 18565.	1042
Optional	Huber et al. (1982): “Adding Asymmetrically Dominated Alternatives: Violations of Regularity and the Similarity Hypothesis.” Journal of Consumer Research, 9, no. 1: 90–98.	1042
Optional	Thaler and Benartzi (2004): “Save More Tomorrow™: Using Behavioral Economics to Increase Employee Saving.” Journal of Political Economy, 112, no. S1: S164–S187.	1042
Optional	Hastings and Shapiro (2013): “Fungibility and Consumer Choice: Evidence from Commodity Price Shocks.” The Quarterly Journal of Economics, 128, no. 4: 1449–1498.	1042
Optional	Thaler (1985): “Mental Accounting and Consumer Choice.” Marketing Science, 4, no. 3: 199–214.	1042
Optional	Thaler (1999): “Mental Accounting Matters.” Journal of Behavioral Decision Making, 12 no. 3: 183–206.	1042
Required	Ariely et al. (2003); “‘Coherent Arbitrariness’; Stable Demand Curves without Stable Preferences.” In The Construction of Preference. Edited by Sarah Lichtenstein and Paul Slovic. Cambridge University Press. ISBN: 9780521834285.	1042
Optional	Nisbett and Wilson (1977): “Telling More Than We Can Know: Verbal Reports on Mental Processes.” Psychological Review, 84, no. 3: 231–259.	1042
Required	Mani et al. (2013): “Poverty Impedes Cognitive Function.” Science 341, Issue 6149: 976–980.	1042
Optional	Schilbach et al. (2016): “The Psychological Lives of the Poor.” American Economic Review, 106, no. 5: 435–40.	1042
Optional	Banerjee et al. (2015): “A Multifaceted Program Causes Lasting Progress for the Very Poor: Evidence from Six Countries.” Science, 348, Issue 6236.	1042
Optional	Haushofer and Fehr (2014): “On the Psychology of Poverty.” Science, 344, Issue 6186: 862–867.	1042
Optional	Shah et al. (2015): “Scarcity Frames Value.” Psychological Science, 26, no. 4: 402–412.	1042
Required	Stevenson and Wolfers (2008): “Economic Growth and Subjective Well-Being: Reassessing the Easterlin Paradox.” Brookings Papers on Economic Activity, 2008. no 1.	1042
Optional	Levitt (2021): “Heads or Tails: The Impact of a Coin Toss on Major Life Decisions and Subsequent Happiness.” The Review of Economic Studies, 88, Issue 1: 378–405.	1042
Optional	Kahneman and Thaler (2006): “Anomalies: Utility Maximization and Experienced Utility.” Journal of Economic Perspectives, 20. no. 1: 221–234.	1042
Optional	Kahneman (1994): “New Challenges to the Rationality Assumption.” Journal of Institutional and Theoretical Economics, 150. no 1: 18–36.	1042
Optional	Köszegi and Rabin (2008): “Choices, Situations, and Happiness.” Journal of Public Economics, 92, Issues 8–9: 1821–1832.	1042
Optional	Schkade and Kahneman (1998): “Does Living in California Make People Happy? A Focusing Illusion in Judgments of Life Satisfaction.” Psychological Science, 9, no. 5: 340–346.	1042
Required	Thaler and Sunstein (2003): “Libertarian Paternalism.” American Economic Review, 93, no. 2: 175–179.	1042
Required	Rand, Ayn. The Fountainhead. Plume, 1994. ISBN: 9780452273337.	1081
Required	Watson, James D. The Double Helix: A Personal Account of the Discovery of the Structure of DNA. Touchstone, 2001. ISBN: 9780743216302.	1081
Required	Kidder, Tracy. The Soul of a New Machine. Back Bay Books, 2000. ISBN: 9780316491976.	1081
Required	Kuhn, Thomas S. “The Route to Normal Science.” Chapter 2 in The Structure of Scientific Revolutions: 50th Anniversary Edition. University of Chicago Press, 2012. ISBN: 9780226458120.	1081
Required	———. “The Nature of Normal Science.” Chapter 3 in The Structure of Scientific Revolutions: 50th Anniversary Edition. University of Chicago Press, 2012. ISBN: 9780226458120.	1081
Required	———. “The Nature and Necessity of Scientific Revolutions.” Chapter 9 in The Structure of Scientific Revolutions: 50th Anniversary Edition. University of Chicago Press, 2012. ISBN: 9780226458120.	1081
Required	———. “Revolutions as Changes of World View.” Chapter 10 in The Structure of Scientific Revolutions: 50th Anniversary Edition. University of Chicago Press, 2012. ISBN: 9780226458120.	1081
Required	Friedman, Milton. “Methodology of Positive Economics.” In Essays in Positive Economics. University of Chicago Press, 1966. ISBN: 9780226264035.	1081
Required	Friedman, Milton. Chapters 1–3, 6, 10, and 12–13 in Capitalism and Freedom: 40th Anniversary Edition. University of Chicago Press, 2002. ISBN: 9780226264219.	1081
Required	Becker, Gary S. “The Economic Approach to Human Behavior.” Chapter 1 in The Economic Approach to Human Behavior. University of Chicago Press, 1978. ISBN: 9780226041124.	1081
Required	———. “Altruism, Egoism, and Genetic Fitness: Economics and Sociobiology.” Chapter 13 in The Economic Approach to Human Behavior. University of Chicago Press, 1978. ISBN: 9780226041124.	1081
Required	Gilder, George. “The Mandate for Capitalism.” Part One in Wealth and Poverty: A New Edition for the Twenty-First Century. Regnery Publishing, 2012. ISBN: 9781596988095.	1081
Required	Marx, Karl, and Frederick Engels. “Manifesto of the Communist Party.” 1848. anu.edu.au.	1081
Required	Marx, Karl. Capital: A Critique of Political Economy. Chapters XIV, and XV, Sections 1, and 2. marxists.org.	1081
Required	Elster, Jon. “Marxist Methodology.” Chapter 2 in An Introduction to Karl Marx. Cambridge University Press, 1986. ISBN: 9780521338318.	1081
Required	———. “Marxian Economics.” Chapter 4 in An Introduction to Karl Marx. Cambridge University Press, 1986. ISBN: 9780521338318	1081
Required	———. “Historical Materialism.” Chapter 6 in An Introduction to Karl Marx. Cambridge University Press, 1986. ISBN: 9780521338318	1081
Required	———. “Class Consciousness and Class Struggle.” Chapter 7 in An Introduction to Karl Marx. Cambridge University Press, 1986. ISBN: 9780521338318.	1081
Required	———. “Marx’s Theory of Politics.” Chapter 8 in An Introduction to Karl Marx. Cambridge University Press, 1986. ISBN: 9780521338318.	1081
Required	Bowles, Samuel, and Herbert Gintis. “The Crisis of Liberal Democratic Capitalism: The Case of the United States.” Politics & Society 11, no. 1 (1982): 51–93.	1081
Required	Foley, Duncan K. “The Severest Critic.” Chapter 3 in Adam’s Fallacy: A Guide to Economic Theology. Belknap Press, 2008. ISBN: 9780674027299.	1081
Required	Weber, Max. “The Spirit of Capitalism.” Chapter 2 in The Protestant Ethic and the Spirit of Capitalism. marxists.org.	1081
Required	———. “Asceticism and the Spirit of Capitalism.” Chapter 5 in The Protestant Ethic and the Spirit of Capitalism. marxists.org.	1081
Required	Polanyi, Karl. The Great Transformation: The Political and Economic Origins of Our Time. 2nd ed. Beacon Press, 2001, pp. 43–52, 68–76, 130–50, 192–200, 200–19, and 249–58. ISBN: 9780807056431.	1081
Required	Schumpeter, Joseph A. “Can Capitalism Survive?” Part II (especially pages 121–63) in Capitalism, Socialism and Democracy. 3rd ed. Harper Perennial Modern Classics, 2008. ISBN: 9780061561610.	1081
Required	Keynes, John Maynard. The General Theory of Employment, Interest, and Money. Harcourt, Brace & World, 1965, pp. 3–34, and 245–79. ISBN: 9780156347112.	1081
Required	Galbraith, John Kenneth. “The Corporation.” Chapter 7 in The New Industrial State. Princeton University Press, 2007. ISBN: 9780691131412.	1081
Required	Solow, Robert M. “The New Industrial State or Son of Affluence.” The Public Interest, no. 9 (1967): 100–19.	1081
Required	Piore, Michael J., and Charles F. Sabel. “Mass Production as Destiny and Blind Decision.” Chapter 2 in The Second Industrial Divide: Possibilities for Prosperity. Basic Books, 1986. ISBN: 9780465075614.	1081
Required	———. “The Corporation.” Chapter 3 in The Second Industrial Divide: Possibilities for Prosperity. Basic Books, 1986. ISBN: 9780465075614.	1081
Required	———. “Possibilities for Prosperity: International Keynesianism and Flexible Specialization.” Chapter 10 in The Second Industrial Divide: Possibilities for Prosperity. Basic Books, 1986. ISBN: 9780465075614.	1081
Required	Davis, Gerald F. Managed by the Markets: How Finance Re-Shaped America. Oxford University Press, 2009, pp. 1–14, and 235–55. ISBN: 9780199216611.	1081
Required	Dubner, Stephen J. “This is Your Brain on Prosperity: Andrew Lo on Fear, Greed, and Crisis Management.” January 9, 2009. freakonomics.com.	1081
Required	Thaler, Richard H., and Cass R. Sunstein. “Introduction.” In Nudge: Improving Decisions About Health, Wealth, and Happiness. Revised and expanded edition. Penguin Books, 2009. ISBN: 9780143115267.	1081
Required	———. “Biases and Blunders.” Chapter 1 in Nudge: Improving Decisions About Health, Wealth, and Happiness. Revised and expanded edition. Penguin Books, 2009. ISBN: 9780143115267.	1081
Required	DellaVigna, Stefano. “Psychology and Economics: Evidence from the Field.” Journal of Economic Literature 47, no. 2 (2009): 315–72.	1081
Required	Arendt, Hannah. “Vita Activa and the Human Condition.” Chapter 1 in The Human Condition. 2nd ed. University of Chicago Press, 1998. ISBN: 9780226025988.	1081
Required	———. “The Term Vita Activa.” Chapter 2 in The Human Condition. 2nd ed. University of Chicago Press, 1998. ISBN: 9780226025988.	1081
Required	———. “Eternity Versus Immortality.” Chapter 5 in The Human Condition. 2nd ed. University of Chicago Press, 1998. ISBN: 9780226025988.	1081
Required	Sacks, Oliver. Seeing Voices: A Journey into the World of the Deaf. Vintage Books, 2000. ISBN: 9780375704079.	1081
Required	Lester, Richard K., and Michael J. Piore. Innovation—The Missing Dimension. Harvard University Press, 2004. ISBN: 9780674019942.	1081
Optional	Rawls, John. “Some Reasons for the Maximin Criterion.” American Economic Review 64, no. 2 (1974): 141–6.	1081
Optional	Foley, Duncan K. “Adam’s Vision.” Chapter 1 in Adam’s Fallacy: A Guide to Economic Theology. Belknap Press, 2008, pp. 1–4. ISBN: 9780674027299.	1081
