category	author	title	type	collection	year	course
Required	"[{:family=>""Taussig"", :given=>""Karen-Sue""}, {:family=>""Rapp"", :given=>""Rayna""}, {:family=>""Heath"", :given=>""Deborah""}]"	Flexible Eugenics: Technologies of Self in the Age of Eugenics	chapter	Genetic Nature / Culture: Anthropology and Science beyond the Two-Culture Divide	2003	1598
Required	"[{:family=>""Petryna"", :given=>""Adriana""}]"	Biological Citizenship: The Science and Politics of Chernobyl-Exposed Populations			2004	1598
Required	"[{:family=>""Nguyen"", :given=>""Vinh-kim""}]"	Antiretroviral Globalism	chapter	Global Assemblages: Technology	2004	1598
Required	"[{:family=>""Redfield"", :given=>""Peter""}]"	Doctors	article-journal	Cultural Anthropology	2005	1598
Required	"[{:family=>""Ritvo"", :given=>""Harriet""}]"	Possessing Mother Nature: Genetic Capital in Eighteenth-century Britain	chapter	Early Modern Conceptions of Property	1996	1598
Required	"[{:family=>""Landecker"", :given=>""Hannah""}]"	Between Beneficence and Chattel: The Human Biological in Law and Science	article-journal	Science in Context	1999	1598
Required	"[{:family=>""Waldby"", :given=>""Catherine""}]"	Stem Cells	article-journal	Health: An Interdisciplinary Journal for the Social Study of Health	2002	1598
Required	"[{:family=>""Hayden"", :given=>""Cori""}]"	From Market to Market: Bioprospecting’s Idioms of Inclusion	article-journal	American Ethnologist	2003	1598
Required	"[{:family=>""Scheper-Hughes"", :given=>""Nancy""}]"	The Last Commodity: Post-Human Ethics and the Global Traffic in ‘Fresh’ Organs	chapter	Global Assemblages: Technology	2004	1598
Required	"[{:family=>""Ritvo"", :given=>""Harriet""}]"	Race	article-journal	Representations	1992	1598
Required	"[{:family=>""Grasseni"", :given=>""Christa""}]"	Designer Cows: The Practice of Cattle Breeding between Skill and Standardization	article-journal	Society and Animals	2005	1598
Required	"[{:family=>""Haraway"", :given=>""Donna""}]"	Teddy Bear Patriarchy: Taxidermy in the Garden of Eden	chapter	Primate Visions: Gender	1990	1598
Required	"[{:family=>""Mitman"", :given=>""Gregg""}]"	Domesticating Nature on the Television Set	chapter	Reel Nature: America’s Romance with Wildlife on Film	1999	1598
Required	"[{:family=>""Massey"", :given=>""Adrianne""}]"	Crops	article-journal	Gastronomica	2001	1598
Required	"[{:family=>""Gusterson"", :given=>""Hugh""}]"	Decoding the Debate on ‘Frankenfood’	chapter	Making Threats: Biofears and Environmental Anxieties	2005	1598
Required	"[{:family=>""Haraway"", :given=>""Donna""}]"	Mice Into Wormholes: A Technoscience Fugue in Two Parts	chapter	Modest_Witness@Second_Millennium.FemaleMan©_ Meets_OncoMouseTM: Feminism and Technoscience	1997	1598
Required	"[{:family=>""Mansfield"", :given=>""Barbara""}]"	From Catfish to Organic Fish: Making Distinctions about Nature as Cultural Economic Practice	article-journal	Geoforum	2003	1598
Required	"[{:family=>""Gould"", :given=>""Stephen Jay""}]"	Why We Should Not Name Human Races—A Biological View	chapter	Ever Since Darwin: Reflections in Natural History. W. W	1977	1598
Required	"[{:family=>""Smedley"", :given=>""Audrey""}]"	“Race” and the Construction of Human Identity	article-journal	American Anthropologist	1998	1598
Required	"[{:family=>""Duster"", :given=>""Troy""}]"	The Sociology of Science and the Revolution in Molecular Biology	chapter	The Blackwell Companion to Sociology	2001	1598
Required	"[{:family=>""Rotimi"", :given=>""Charles""}]"	Genetic Ancestry Tracing and African Identity: A Double-Edged Sword?	article-journal	Developing World Bioethics	2003	1598
Required	"[{:family=>""Reardon"", :given=>""Jenny""}]"	The Human Genome Diversity Project: A Case Study in Coproduction	article-journal	Social Studies of Science	2001	1598
Required	"[{:family=>""Montoya"", :given=>""Michael""}]"	Bioethnic Conscription: Genes	article-journal	Cultural Anthropology	2007	1598
Required	"[{:family=>""Kahn"", :given=>""Jonathan""}]"	Patenting Race	article-journal	Nature Biotechnology	2006	1598
Required	"[{:family=>""Fausto-Sterling"", :given=>""Anne""}]"	The Five Sexes: Why Male and Female Are Not Enough	article-journal	The Sciences	1993	1598
Required	"[{:family=>""Chase"", :given=>""Cheryl""}]"	Hermaphrodites with Attitude: Mapping the Emergence of Intersex Political Activism	article-journal	GLQ: A Journal of Lesbian and Gay Studies	1998	1598
Required	"[{:family=>""Thompson"", :given=>""Charis""}]"	Strategic Naturalizing: Kinship in an Infertility Clinic	chapter	Relative Values: Reconfiguring Kinship Studies	2002	1598
Required	"[{:family=>""Franklin"", :given=>""Sarah""}]"	Sex	chapter	Dolly Mixtures: The Remaking of Genealogy	2007	1598
Required	"[{:family=>""Kelty"", :given=>""Chris""}, {:family=>""Landecker"", :given=>""Hannah""}]"	A Theory of Animation: Cells	article-journal	Grey Room	2004	1598
Required	"[{:family=>""Brodwin"", :given=>""Paul""}]"	Medicine and Morality in Haiti: The Contest for Healing Power			1996	1611
Required	"[{:family=>""Butchart"", :given=>""Alexander""}]"	The Anatomy of Power: European Constructions of the African Body			1998	1611
Required	"[{:family=>""Butler"", :given=>""Octavia E.""}]"	Wild Seed			1999	1611
Required	"[{:family=>""Fabian"", :given=>""Johannes""}]"	Out of Our Minds: Reason and Madness in the Exploration of Central Africa			2000	1611
Required	"[{:family=>""Geurts"", :given=>""Kathryn Linn""}]"	Culture and the Senses: Bodily Ways of Knowing in an African Community			2003	1611
Required	"[{:family=>""Gilman"", :given=>""Sander L.""}]"	Difference and Pathology: Stereotypes of Sexuality			1985	1611
Required	"[{:family=>""Janzen"", :given=>""John M.""}]"	The Quest for Therapy in Lower Zaire			1982	1611
Required	"[{:family=>""Stoller"", :given=>""Paul""}]"	The Taste of Ethnographic Things: The Senses in Anthropology			1989	1611
Required	"[{:family=>""Health"", :given=>""U.S.Department"", :particle=>""of""}, {:family=>""Services"", :given=>""Human""}]"	Mental Health: Culture			2001	1611
Optional	"[{:family=>""Hunt"", :given=>""Nancy Rose""}]"	A Colonial Lexicon: Of Birth Ritual			1999	1611
Optional	"[{:family=>""Peard"", :given=>""Julyan""}]"	Race			2000	1611
Required	"[{:family=>""Foucault"", :given=>""Michel""}]"	The Politics of Health in the Eighteenth Century	chapter	Power	2002	1611
Required	"[{:family=>""Foucault"", :given=>""Michel""}]"	The Birth of Biopolitics	chapter	Ethics: Subjectivity and Truth	2000	1611
Required	"[{:family=>""Lock"", :given=>""Margaret""}, {:family=>""Hughes"", :given=>""Nancy Scheper""}]"	A Critical-Interpretive Approach in Medical Anthropology: Rituals and Routines of Discipline and Dissent	chapter	Medical Anthropology: Contemporary Theory and Method	1996	1611
Required	"[{:family=>""Pietz"", :given=>""William""}]"	The Problem of the Fetish	article-journal	Parts	1987	1611
Required	"[{:family=>""James"", :given=>""Erica""}]"	Bio-Politics and the Struggle for Recognition	chapter	Chapter 2 in The Violence of Misery: “Insecurity” in Haiti in the “Democratic” Era. Doctoral Thesis	2003	1611
Required	"[{:family=>""Gilman"", :given=>""Sander L.""}]"	Difference and Pathology: Stereotypes of Sexuality	article-journal	introduction and chapter	1985	1611
Required	"[{:family=>""Littlewood"", :given=>""Roland""}, {:family=>""Lipsedge"", :given=>""Maurice""}]"	Medicine and Racism	chapter	Chapter 2 in Aliens and Alienists: Ethnic Minorities and Psychiatry	1982	1611
Required	"[{:family=>""Peard"", :given=>""Julyan Race""}, {:family=>""Place""}, {:given=>""Medicine""}]"	The Idea of the Tropics in Nineteenth-Century Brazilian Medicine			2000	1611
Required	"[{:family=>""Hunt"", :given=>""Nancy Rose""}]"	A Colonial Lexicon: Of Birth Ritual			1999	1611
Required	"[{:family=>""class"", :given=>""Skim"", :particle=>""prior to""}, {:family=>""Evans-Pritchard"", :given=>""E.E.Witchcraft""}]"	Oracles and Magic Among the Azande			1976	1611
Required	"[{:family=>""Kathleen O’Connor"", :given=>""Guest"", :particle=>""lecturer""}]"	O Outro lado: Candomblé				1611
Required	"[{:family=>""Geurts"", :given=>""Kathryn LinnCulture""}, {:family=>""Senses"", :particle=>""the""}]"	Bodily Ways of Knowing in an African Community			2003	1611
Required	"[{:family=>""Health"", :given=>""U.S.Department"", :particle=>""of""}, {:family=>""Services"", :given=>""Human""}]"	Mental Health: Culture				1611
Required	"[{:family=>""Littlewood"", :given=>""Roland""}, {:family=>""Lipsedge"", :given=>""Maurice""}]"	Aliens and Alienists: Ethnic Minorities and Psychiatry			1982	1611
Required	"[{:family=>""Swartz"", :given=>""Leslie""}]"	Culture and Mental Health: A Southern African View			1999	1611
Required	"[{:family=>""Attali"", :given=>""Jacques""}]"	Noise: The Political Economy of Music			1985	1605
Required		The Auditory Culture Reader			2004	1605
Required	"[{:family=>""Feld"", :given=>""Steven""}, {:family=>""Brenneis"", :given=>""Donald""}]"	Doing Anthropology in Sound	article-journal	American Ethnologist	2004	1605
Required	"[{:family=>""Feld"", :given=>""Steven""}]"	A Rainforest Acoustemology	chapter	The Auditory Culture Reader		1605
Required	"[{:family=>""Stoller"", :given=>""Paul""}]"	Sound in Songhay Possession	chapter	The Taste of Ethnographic Things: The Senses in Anthropology	1989	1605
Required	"[{:family=>""Lenoir"", :given=>""Timothy""}]"	Helmholtz & the Materialities of Communication	article-journal	Osiris	1994	1605
Required	"[{:family=>""Evens"", :given=>""Aden""}]"	Sound and Noise	chapter	Sound Ideas: Music	2005	1605
Required	"[{:family=>""Schafer"", :given=>""R.Murray""}]"	The Soundscape: Our Sonic Environment and the Tuning of the World	article-journal	Destiny Books	1993	1605
Required	"[{:family=>""Smith"", :given=>""Bruce""}]"	Tuning into London c. 1600	chapter	The Auditory Culture Reader		1605
Required	"[{:family=>""Thompson"", :given=>""Emily""}]"	The Origins of Modern Acoustics	chapter	The Soundscape of Modernity: Architectural Acoustics and the Culture of Listening in America	2004	1605
Required	"[{:family=>""Seremetakis"", :given=>""Nadia""}]"	The Screaming	chapter	The Last Word: Women	1991	1605
Required	"[{:family=>""Miller"", :given=>""Thomas Ross""}]"	Object Lessons: Wooden Spirits	chapter	Properties of Culture/Culture as Property: Pathways to Reform in Post-Soviet Siberia	2004	1605
Required	"[{:family=>""Samuels"", :given=>""David""}]"	Alien Tongues	chapter	E.T. Culture: Anthropology in Outerspaces	2005	1605
Required	"[{:family=>""Sterne"", :given=>""Jonathan""}]"	Machines to Hear for Them	chapter	The Audible Past: Cultural Origins of Sound Reproduction	2002	1605
Required	"[{:family=>""Sconce"", :given=>""Jeffrey""}]"	The Voice from the Void.” Haunted Media: Electronic Presence from Telegraphy to Television			2000	1605
Required	"[{:family=>""Kunreuther"", :given=>""Laura""}]"	Technologies of the Voice: FM Radio	article-journal	Cultural Anthropology	2006	1605
Required	"[{:family=>""Coleman"", :given=>""Beth""}, {:family=>""Goldkrand"", :given=>""Howard""}]"	Anatomy of an Amalgamation	article-journal	Leonardo Music Journal	2006	1605
Required	"[{:family=>""Davis"", :given=>""Erik""}]"	Recording Angels: The Esoteric Origins of the Phonograph	chapter	Undercurrents: The Hidden Wiring of Modern Music	2003	1605
Required	"[{:family=>""Kittler"", :given=>""Friedrich""}]"	Gramophone			1986	1605
Required	"[{:family=>""Downes"", :given=>""Kieran""}]"	‘The Most Important Feature of Digital is Analog’: Heterogeneous Users and the Remaking of the Compact Disc	article-journal	Manuscript under review for publication	2008	1605
Required	"[{:family=>""Sterne"", :given=>""Jonathan""}]"	The MP3 as Cultural Artifact	article-journal	New Media and Society	2006	1605
Required	"[{:family=>""Feld"", :given=>""Steven""}]"	Pygmy POP: A Genealogy of Schizophonic Mimesis	article-journal	Yearbook for Traditional Music	1996	1605
Required	"[{:family=>""Taylor"", :given=>""Timothy""}]"	A Riddle Wrapped in a Mystery	chapter	Strange Sounds: Music Technology and Culture	2001	1605
Required	"[{:family=>""Katz"", :given=>""Mark""}]"	Music in 1s and 0s: The Art and Politics of Digital Sampling	chapter	Capturing Sound: How Technology Has Changed Music	2004	1605
Required	"[{:family=>""Duckworth"", :given=>""William""}]"	Art and Ethics Online	chapter	Virtual Music: How the Web Got Wired for Sound	2005	1605
Required	"[{:family=>""Condry"", :given=>""Ian""}]"	Hip-Hop	chapter	Hip-Hop Japan: Rap and the Paths of the Paths of Cultural Globalization	2006	1605
Required	"[{:family=>""Attali"", :given=>""Jacques""}]"	Noise: The Political Economy of Music	book		1977	1605
Required	"[{:family=>""Fink"", :given=>""Robert""}]"	Introduction: The Culture of Repetition	chapter	Repeating Ourselves: American Minimal Music as Cultural Practice	2005	1605
Required	"[{:family=>""Pinch"", :given=>""Trevor""}, {:family=>""Bijsterveld"", :given=>""Karin""}]"	Sound Studies: New Technologies and Music	article-journal	Social Studies of Science	2004	1605
Required	"[{:family=>""Pinch"", :given=>""Trevor""}, {:family=>""Introduction"", :given=>""Frank Trocco""}]"	Subterranean Homesick Blues,” chapter 1; and “Shaping the Synthesizer,” chapter 3	chapter	Analog Days: The Invention and Impact of the Moog Synthesizer	2004	1605
Required	"[{:family=>""Gilroy"", :given=>""Paul""}]"	Between the Blues and the Blues Dance: Some Soundscapes of the Black Atlantic	chapter	The Auditory Culture Reader		1605
Required	"[{:family=>""Kun"", :given=>""Josh""}]"	Introduction: Strangers among Sounds,” and “Against Easy Listening	chapter	Audiotopia: Music	2005	1605
Required	"[{:family=>""Hirschkind"", :given=>""Charles""}]"	The Ethics of Listening: Cassette-Sermon Audition in Contemporary Egypt	article-journal	American Ethnologist	2001	1605
Required	"[{:family=>""Svenbro"", :given=>""Jesper""}]"	Archaic and Classical Greece: The Invention of Silent Reading	chapter	A History of Reading in the West	2003	1605
Required	"[{:family=>""Bauman"", :given=>""Richard""}]"	Let Your Words Be Few: Speaking and Silence in Quaker Ideology	chapter	Let Your Words Be Few: Symbolism of Speaking and Silence among Seventeenth-Century Quakers	1984	1605
Required	"[{:family=>""Connor"", :given=>""Steven""}]"	Edison’s Teeth: Touching Hearing	chapter	Hearing Cultures: Essays on Sound	2004	1605
Required	"[{:family=>""Arehart"", :given=>""Kathryn H.""}]"	The Nature of Hearing and Hearing Loss	article-journal	Soundscape: The Journal of Acoustic Ecology	2005	1605
Required		In Deaf World: A Historical Reader and Primary Sourcebook			2001	1605
Required	"[{:family=>""Flournoy"", :given=>""J.J.""}, {:family=>""Booth"", :given=>""Edmund""}, {:others=>true}]"	On Planning a Deaf-Mute Commonwealth			1858	1605
Required	"[{:family=>""Woodcock"", :given=>""Kathryn""}]"	Cochlear Implants vs	article-journal	Deaf Culture?”	1992	1605
Required	"[{:family=>""Dively"", :given=>""Valerie""}]"	Contemporary Native Deaf Experience			1999	1605
Required	"[{:family=>""Humphries"", :given=>""Tom""}]"	On Deaf-Mutes			1996	1605
Required	"[{:family=>""Mody"", :given=>""Cyrus C.M.""}]"	The Sounds of Science: Listening to Laboratory Practice	article-journal	Science	2005	1605
Required	"[{:family=>""Roosth"", :given=>""Sophia""}]"	Screaming Yeast: Sonocytology	article-journal	Under review at Critical Inquiry	2008	1605
Required	"[{:family=>""Johnson"", :given=>""Emma""}, {:family=>""Lecusay"", :given=>""Robert""}]"	In Space	paper-conference	27th Annual Conference of the Society for the Social Studies of Science	October 20-22	1605
Required	"[{:family=>""Beer"", :given=>""Gillian""}]"	Wave Theory and the Rise of Literary Modernism	chapter	Open Fields: Science in Cultural Encounter	1999	1605
Required	"[{:family=>""Helmreich"", :given=>""Stefan""}]"	An Anthropologist Underwater: Immersive Soundscapes	article-journal	American Ethnologist	2007	1605
Required	"[{:family=>""Polli"", :given=>""Andrea""}]"	Heat and the Heartbeat of the City: Sonifying Data Describing Climate Change	article-journal	Leonardo Music Journal	2006	1605
Required	"[{:family=>""Greider"", :given=>""William""}]"	The Real Cancun: WTO Heads Nowhere	chapter	The Nation. Sept	2003	1639
Required	"[{:family=>""Diamond"", :given=>""Jared""}]"	Preface: Why is World History Like an Onion?	book		1999	1639
Required	"[{:family=>""Diamond"", :given=>""Jared""}]"	Prologue: Yali’s Question	chapter	Guns		1639
Required	"[{:family=>""Diamond"", :given=>""Jared""}]"	Collision at Cajamarca	article-journal	Guns,Germs		1639
Required	"[{:family=>""Diamond"", :given=>""Jared""}]"	Hemisphere’s Colliding	chapter	Chapter 18 in Guns,Germs		1639
Required	"[{:family=>""Beynon"", :given=>""John""}, {:family=>""Dunkerley"", :given=>""David""}]"	General Introduction	chapter	Globalization: The Reader	2000	1639
Required		Introduction	book		2002	1639
Required	"[{:family=>""Turner"", :given=>""Terrence""}]"	Representation				1639
Required	"[{:family=>""Eshun"", :given=>""Kodwo""}]"	Sampladelia of the Breakbeat	chapter	More Brilliant than the Sun: Adventures in Sonic Fiction	1998	1639
Required	"[{:family=>""George"", :given=>""Nelson""}]"	Capitalist Tool	chapter	Hip-Hop America	1998	1639
Required	"[{:family=>""Mitchell"", :given=>""Tony""}]"	Introduction: Another Root-Hip-Hop Outside USA	chapter	Global Noise	2002	1639
Required	"[{:family=>""Urla"", :given=>""Jacqueline""}]"	We Are All Malcolm X	chapter	Global Noise		1639
Required	"[{:family=>""Condry"", :given=>""Ian""}]"	Introduction	manuscript			1639
Required	"[{:family=>""Condry"", :given=>""Ian""}]"	Race: Black Culture	chapter	Chapter 2 in Japanese Hip Hop		1639
Required	"[{:family=>""Condry"", :given=>""Ian""}]"	Genba: Locating the Power of Popular Music				1639
Required	"[{:family=>""Condry"", :given=>""Ian""}]"	A History of Japanese Rap Music: Street Dance	chapter	Global Noise		1639
Required	"[{:family=>""Mitchell"", :given=>""Tony""}]"	Fightin’ the Faida	chapter	Global Noise		1639
Required	"[{:family=>""Prevos"", :given=>""Andre J.M.""}]"	Postcolonial Popular Music in France	chapter	Global Noise		1639
Required	"[{:family=>""Swedenburg"", :given=>""Ted""}]"	Islamic Hip-Hop and Islamophobia	chapter	Global Noise		1639
Required	"[{:given=>""Hesmondalgh""}, {:given=>""Melville""}]"	Urban Breakbeat Culture	chapter	Global Noise		1639
Required	"[{:family=>""Morelli"", :given=>""Sarah""}]"	Who is Dancing Hero	chapter	Global Noise		1639
Required	"[{:family=>""Maxwell"", :given=>""Ian""}]"	Sydney Stylee	chapter	Global Noise		1639
Required	"[{:family=>""Mitchell"", :given=>""Tony""}]"	Kia Kaha! (Be Strong	chapter	Global Noise		1639
Required	"[{:family=>""Gladwell"", :given=>""Malcolm""}]"	The Coolhunters	chapter	New Yorker Magazine	1997-03-17	1639
Required	"[{:family=>""Shakar"", :given=>""Alex""}]"	The Savage Girl	book		2002	1639
Required	"[{:family=>""Davila"", :given=>""Arlene""}]"	Culture in the Ad World: Producing the Latin Look	chapter	Media Worlds		1639
Required	"[{:family=>""Klein"", :given=>""Naomi""}]"	Introduction	chapter	No Logo	1999	1639
Required	"[{:family=>""Klein"", :given=>""Naomi""}]"	New Branded World				1639
Required	"[{:family=>""Klein"", :given=>""Naomi""}]"	A Tale of Three Logos: The Swoosh				1639
Required	"[{:family=>""Jenkins"", :given=>""Henry""}]"	Quentin Tarantino’s Star Wars? Digital Cinema	chapter	Rethinking Media Change: The Aesthetics of Transition	2003	1639
Required	"[{:family=>""Vaidhyanathan"", :given=>""Siva""}]"	The Anarchist in the Library			2002	1639
Required	"[{:given=>""Condry""}]"	The Digital Revolution in Music				1639
Required	"[{:family=>""Mankekar"", :given=>""Purnima""}]"	Epic Contests	chapter	Media Worlds		1639
Required	"[{:family=>""Wilk"", :given=>""Richard""}]"	Television	chapter	Media Worlds		1639
Required	"[{:family=>""Ganti"", :given=>""Tejaswini""}]"	And Yet My Heart is Still Indian				1639
Required	"[{:family=>""Iwabuchi"", :given=>""Koichi""}]"	Becoming Culturally Proximate: Japanese TV Dramas in Taiwan	chapter	Chapter 4 in Recentering Globalization: Popular Culture and Japanese Transnationalism	2002	1639
Required	"[{:family=>""Diamond"", :given=>""Jared""}]"	Preface: Why is World History Like an Onion?	chapter	Guns		1639
Required	"[{:family=>""Diamond"", :given=>""Jared""}]"	Collision at Cajamarca	article-journal	Guns		1639
Required	"[{:family=>""Diamond"", :given=>""Jared""}]"	Hemisphere’s Colliding.” Chapter 18 in Guns				1639
Required	"[{:family=>""Beynon"", :given=>""Dunkerley""}]"	General Introduction	chapter	Globalization: The Reader	2000	1639
Required	"[{:family=>""Norris"", :given=>""Pippa""}]"	Digital Divide: Civic Engagement			2001	1638
Required	"[{:family=>""Wresch"", :given=>""William""}]"	Disconnected: Haves and Have-nots in the Information Age			1996	1638
Required	"[{:family=>""Goldberg"", :given=>""Carey""}]"	Auditing Classes at MIT	article-journal	The New York Times	2001-04-04	1638
Required	"[{:family=>""Vest"", :given=>""Charles M.""}]"	Why MIT Decided to Give Away All Its Course Materials via the Internet	article-journal	The Chronicle of Higher Education: The Chronicle Review	2004-01-30	1638
Required	"[{:family=>""Lerman"", :given=>""Steven R.""}, {:family=>""Miyagawa"", :given=>""Shigeru""}]"	Open Course Ware: A Case Study in Institutional Decision Making				1638
Required	"[{:family=>""Diamond"", :given=>""David""}]"	MIT Everywhere	article-journal	Wired Magazine	2003-08-27	1638
Required	"[{:family=>""Telecommunications"", :given=>""National""}, {:family=>""Administration"", :given=>""Information""}]"	Falling through the Net: Defining the Digital Divide	chapter	The Digital Divide: Facing a Crisis or Creating a Myth?	2001	1638
Required	"[{:family=>""Friedman"", :given=>""Thomas""}]"	The World is Flat: A Brief History of the Twenty-First Century			2005	1638
Required		Information Gaps: Myth or Reality?” In The Digital Divide: Facing a Crisis or Creating a Myth?			2001	1638
Required	"[{:family=>""Compaine"", :given=>""Benjamin""}, {:family=>""Weinramb"", :given=>""Mitchell J.""}]"	Universal Access to Online Services: An Examination of the Issue	chapter	The Digital Divide: Facing a Crisis or Creating a Myth?	2001	1638
Required	"[{:family=>""Alden"", :given=>""Christopher""}]"	Let Them Eat Cyberspace: Africa	article-journal	Millennium: Journal of International Studies	2003	1638
Required	"[{:family=>""Binur"", :given=>""Yaron""}, {:family=>""Gaudi"", :given=>""Manish""}]"	A Student-Teaching-Student Model in Kenya: A Case Study Following the Progress of the MIT-Africa Internet Technology Initiative				1638
Required	"[{:family=>""Gaudi"", :given=>""Manish""}, {:family=>""Harrison"", :given=>""Bryant""}]"	MIT-AITI Executive Summary: September 2005				1638
Required	"[{:family=>""Prahalad"", :given=>""C.K.""}]"	The Fortune at the Bottom of the Pyramid: Eradicating Poverty through Profits	book		2004	1638
Required	"[{:family=>""Annamalai"", :given=>""Kuttayan""}, {:family=>""Rao"", :given=>""Sachin""}]"	What Works: ITC’s e-Choupal and Profitable Rural Transformation. Case Study by World Resource Institute	book		2003	1638
Required	"[{:family=>""Phipps"", :given=>""Keisha""}, {:family=>""Sangudi"", :given=>""Genevieve""}, {:family=>""Woolway"", :given=>""Steven""}]"	What Works: Healthnet Uganda’s Evolution from NGO to Sustainable Enterprise. Case Study by World Resource Institute	book		2003	1638
Required	"[{:family=>""Cohen"", :given=>""Nevin""}]"	What Works: Grameen Telecom’s Village Phones. Case Study by World Resource Institute			2001	1638
Required	"[{:family=>""Casas"", :given=>""Cynthia""}, {:family=>""LaJoie"", :given=>""William""}]"	Voxiva. Case Study	book		2003	1638
Required	"[{:family=>""Larson"", :given=>""Richard C.""}, {:family=>""Murray"", :given=>""M.Elizabeth""}]"	Distance Learning as a Tool for Poverty Reduction: A Focus on Two Countries	chapter	Submitted as a Working Draft through the Learning International Networks Consortium (LINC	2005	1638
Required	"[{:family=>""Hardison"", :given=>""J.""}, {:family=>""Zych"", :given=>""D.""}, {:family=>""Alamo"", :given=>""J.A."", :particle=>""del""}, {:family=>""Harward"", :given=>""V.J.""}, {:family=>""Lerman"", :given=>""S.R.""}, {:family=>""Wang"", :given=>""S.M.""}, {:family=>""Yehia"", :given=>""K.""}, {:family=>""Varadharajan"", :given=>""C.""}]"	The Microelectronics WebLab 6.0 - An Implementation Using Web Services and the iLab Shared Architecture	paper-conference	Exploring Innovation in Education and Research Conference	March 1-5	1638
Required	"[{:family=>""Del Alamo"", :given=>""J.""}, {:others=>true}]"	iLab: A Scalable Architecture for Sharing Online Experiments	paper-conference	International Conference on Engineering Education	October 16-21	1638
Required	"[{:family=>""Aanestad"", :given=>""Margunn""}, {:others=>true}]"	Strategies for Development and Integration of Health Information Systems: Coping with Historicity and Heterogeneity. Working Papers in Information Systems	book		2005	1638
Required	"[{:family=>""Adeyemi"", :given=>""Ao""}, {:given=>""Ayegboyin""}]"	A Study on the Use of Information Systems to Prevent HIV/AIDS in Lagos State	chapter	Informedica: Information and Communication Technologies in Healthcare Development. 3rd Virtual Congress in Internet	March 1-30	1638
Required	"[{:family=>""Braa"", :given=>""Jørn""}, {:family=>""Hedberg"", :given=>""Calle""}]"	Developing District-based Health Care Information Systems: The South African Experience	article-journal	MS		1638
Required	"[{:family=>""Chan"", :given=>""Anita""}]"	Coding Free Software	article-journal	Anthropological Quarterly	2004	1638
Required	"[{:family=>""Gardner"", :given=>""Martin""}]"	The Ars Magna of Ramon Lull	chapter	Logic Machines	1968	1604
Required	"[{:family=>""Channell"", :given=>""David""}]"	The Mechanical World View: The Clockwork Universe	chapter	The Vital Machine: A Study of Technology and Organic Life	1991	1604
Required	"[{:family=>""Descartes"", :given=>""René""}]"	Discourses 1	book		1968	1604
Required	"[{:family=>""Pascal"", :given=>""Blaise""}]"	The Wager	chapter	Pensées	1995	1604
Required	"[{:family=>""Swift"", :given=>""Jonathan""}]"	A Voyage to Laputa	chapter	Gulliver’s Travels	1967	1604
Required	"[{:family=>""Eglash"", :given=>""Ron""}]"	Bamana Sand Divination: Recursion in Ethnomathematics	article-journal	American Anthropologist	1997	1604
Required	"[{:family=>""Eglash"", :given=>""Ron""}]"	Ron Eglash on African Fractals	chapter	Recorded at TedGlobal 2007	2007-06	1604
Required	"[{:family=>""Daston"", :given=>""Lorraine""}]"	Enlightenment Calculations	article-journal	Critical Inquiry	1994	1604
Required	"[{:family=>""Babbage"", :given=>""Charles""}]"	Difference Engine No. 1 and Of the Analytical Engine	chapter	Charles Babbage on the Principles and Development of the Calculator and Other Seminal Writings	1984	1604
Required	"[{:family=>""Schaffer"", :given=>""Simon""}]"	Babbage’s Intelligence: Calculating Engines and the Factory System	article-journal	Critical Inquiry	1994	1604
Required	"[{:family=>""Augusta"", :given=>""Ada""}, {:family=>""L. F"", :given=>""Emily Morrison Notes"", :particle=>""by the Translator on""}]"	Countess of Lovelace	chapter	Charles Babbage on the Principles and Development of the Calculator and Other Seminal Writings	1842	1604
Required	"[{:family=>""Winter"", :given=>""Alison""}]"	A Calculus of Suffering: Ada Lovelace and the Bodily Constraints on Women’s Knowledge in Early Victorian England	chapter	Science Incarnate: Historical Embodiments of Natural Knowledge	1998	1604
Required	"[{:family=>""Bush"", :given=>""Vannevar""}]"	As We May Think	article-journal	The Atlantic Monthly	1945	1604
Required	"[{:family=>""Wiener"", :given=>""Norbert""}]"	Introduction,” “Newtonian and Bergsonian Time,” and “Computing Machines and the Nervous System	chapter	Cybernetics: Or Control and Communication in the Animal and the Machine	1965	1604
Required	"[{:family=>""Edwards"", :given=>""Paul""}]"	“We Defend Every Place”: Building the Cold War World” and “Why Build Computers? The Military Role in Computer Research	chapter	The Closed World: Computers and the Politics of Discourse in Cold War America	1996	1604
Required	"[{:family=>""Galison"", :given=>""Peter""}]"	The Ontology of the Enemy: Norbert Weiner and the Cybernetic Vision	article-journal	Critical Inquiry	1994	1604
Required	"[{:family=>""Hayles"", :given=>""N.Katherine""}]"	Liberal Subjectivity Imperiled: Norbert Wiener and Cybernetic Anxiety	chapter	How We Became Posthuman: Virtual Bodies in Cybernetics	1999	1604
Required	"[{:family=>""Pickering"", :given=>""Andrew""}]"	The Cybernetic Brain: Sketches of Another Future			2011	1604
Required	"[{:family=>""Golumbia"", :given=>""David""}]"	The Cultural Functions of Computation	chapter	The Cultural Logic of Computation	2009	1604
Required	"[{:family=>""Haraway"", :given=>""Donna""}]"	A Cyborg Manifesto: Science	chapter	Simians	1990	1604
Required	"[{:family=>""Turing"", :given=>""Alan""}]"	Computing Machinery and Intelligence	article-journal	Mind	1950	1604
