category	reading	course
Required	Levich, Physicochemical Hydrodynamics, Prentice Hall, 1962, pp. 116-120.	120
Required	Fischer, H. B. “Longitudinal dispersion and turbulent mixing in open channel flow.” Ann. Rev. Fluid Mech., Vol. 5 (1973), pp. 59-78.	120
Required	Chatwin, P. C., and P. J. Sullivan. J. Fluid Mech., 120 (1982), pp. 347-358.	120
Required	Smith, R. J. Fluid Mech., 215 (1990), pp. 195-207.	120
Optional	Meshot, Eric R., Desirée L. Plata, et al. “Engineering Vertically Aligned Carbon Nanotube Growth by Decoupled Thermal Treatment of Precursor and Catalyst.” ACS Nano 3, no. 9 (2009): 2477–86.	134
Required	Feynman, Richard. “Plenty of Room, Plenty of History.” Nature Nanotechnology 4, no. 12 (2009): 783–4.	134
Required	Xia, Younan, and George M. Whitesides. “Soft Lithography.” (PDF) Annual Review of Material Science, 28 (1998): 153–84.	134
Required	Squires, Todd M., and Stephen R. Quake. “Microfluidics: Fluid Physics at the Nanoliter Scale.” (PDF - 3.3MB) Reviews of Modern Physics 77, no. 3 (2005): 977.	134
Required	Mengeaud, Virginie, Jacques Josserand, et al. “Mixing Processes in a Zigzag Microchannel: Finite Element Simulations and Optical Study.” Analytical Chemistry 74, no. 16 (2002): 4279–86.	134
Required	Thorsen, Todd, Richard W. Roberts, et al. “Dynamic Pattern Formation in a Vesicle-Generating Microfluidic Device.” _Physical Review Letter_s 86, no. 18 (2001): 4163.	134
Required	Garstecki, Piotr, Michael J. Fuerstman, et al. “Formation of Droplets and Bubbles in a Microfluidic T-Junction—Scaling and Mechanism of Break-Up.” Lab on a Chip 6, no. 3 (2006): 437–46.	134
Required	Nelson, Wyatt C., and Chang-Jin ‘CJ’ Kim. “Droplet Actuation by Electrowetting-on-Dielectric (EWOD): A Review.” Journal of Adhesion Science and Technology 26, no. 12–17 (2012): 1747–71.	134
Required	Shusteff, Maxim, T. P. Burg, et al. “Measuring Boltzmann’s Constant with a Low-Cost Atomic Force Microscope: An Undergraduate Experiment.” American Journal of Physics 74, no. 10 (2006): 873.	134
Optional	Hoerner, S. Fluid Dynamic Drag. Bakersfield, CA: Hoerner Fluid Dynamics, 1993. ISBN: 9789993623939.	108
Optional	Hoerner, S. Fluid Dynamic Lift. 2nd ed. Bakersfield, CA: Hoerner Fluid Dynamics, 1992. ISBN: 9789998831636.	108
Optional	Blevins, R. Applied Fluid Dynamics Handbook. New York, NY: Van Nostrand Reinhold Company, 1984. ISBN: 9780442212964.	108
Optional	Comstock, J., ed. Principles of Naval Architecture. Jersey City, NJ: Society of Naval Architects and Marine Engineers, 1967. ASIN: B000GVDR30.	108
Optional	Fossen, T. Guidance and Control of Ocean Vehicles. New York, NY: John Wiley & Sons, 1994. ISBN: 9780471941132.	108
Optional	Morgan, M. Dynamic Positioning of Offshore Vessels. Tulsa, OK: PennWell Corp., 1978. ISBN: 9780878140442.	108
Optional	Ogata, K. Modern Control Engineering. 4th ed. Upper Saddle River, NJ: Prentice Hall, 2001. ISBN: 9780130609076.	108
Required	Triantafyllou, Michael S., and Franz S. Hover. Maneuvering and Control of Marine Vehicles.	108
Required	Lippman, S. and J. Lajoie. C++ Primer. 3rd ed. Reading, MA: Addison Wesley Professional. April 1998. ISBN: 9780201824704.	21
Required	Sedgewick, R. Algorithms in C++. Reading, MA: Addison-Wesley Longman, Incorporated. June 2001. ISBN: 0201849380.	21
Required	Campione, M., K. Walrath, and A. Huml. The Java® Tutorial. 2nd ed. Upper Saddle River, NJ: Prentice Hall PTR, December 1999. ISBN: 9780201485585.	21
Optional	Deitel, H. and P. Deitel. C++ How to Program. 4th ed. Upper Saddle River, NJ: Prentice Hall PTR. August 2002. ISBN: 9780130384744.	21
Optional	Stroustrup, B. The C++ Programming Language. 3rd ed.	21
Optional	Winston, H. On to C++. 2nd ed.	21
Optional	Johnsonbaugh & Kalin. Object Oriented Programming in C++. 2nd ed. Upper Saddle River, NJ: Prentice Hall, August 1999. ISBN: 9780130158857.	21
Optional	Cline, M., M. Girou, and G. Lomow. C++ FAQs. Reading, MA: Addison Wesley Professional, December 1998. ISBN: 9780201309836.	21
Optional	Weiss, M. Algorithms, Data Structures and Problem Solving with C++. Reading, MA: Addison Wesley, November 1999. ISBN: 9780201612509.	21
Optional	Cormen, T., C. Leiserson, and R. Rivest. Introduction to Algorithms. Cambridge, MA: MIT Press. September 2001. ISBN: 9780262032933.	21
Optional	Horstmann, C. and G. Cornell. Core Java® 2: Fundamentals. Upper Saddle River, NJ: Prentice Hall PTR, August 2002. ISBN: 9780130471772.	21
Optional	Arnold, K., J. Gosling, and D. Holmes. The Java® Programming Language. 3rd ed. Upper Saddle River, NJ: Prentice Hall PTR, June 2000. ISBN: 9780201704334.	21
Optional	Deitel, H. and P. Deitel. Java® How to Program. 4th ed. Upper Saddle River, NJ: Prentice Hall, August 2001. ISBN: 9780130341518.	21
Optional	Java® 2 Platform API Specification.	21
Required	Gordon, Deborah. “American Transportation in the 20th Century.” Steering a New Course: Transportation, Energy, and the Environment. Washington, DC: Island Press, 1991, pp. 5-18. ISBN: 1559631341.	35
Required	Hardin, G. “The Tragedy of the Commons.” Science, December 1968, pp. 1243-1258.	35
Required	Weiner, E. “History of Urban Transportation Planning.” Urban Transportation Planning in the United States: An Historical Overview Revised and Expanded Edition. Westport, Conn.: Praeger Publishers, 1992, pp. 46-74. ISBN: 0275963292.	35
Required	Kraft, M., and N. Vig, eds. “Environmental Policy from 1970s to the 1990s.” Environmental Policy: New Directions for the Twenty-First Century. Washington, DC: CQ Press, 2005, pp. 1-30. ISBN: 9781933116013.	35
Required	Paehlke, R. 1997. “Environmental Values and Public Policy.” In Kraft, M., and N. Vig, eds. Environmental Policy: New Directions for the Twenty-First Century. Washington, DC: CQ Press, 2005, pp. 75-92. ISBN: 9781933116013.	35
Required	Nivola, P., and R. Crandall. “The Policy Problem”, “The CAFE Conundrum”. The Extra Mile: Rethinking Energy Policy for Automotive Transportation. Washington, DC: Brookings Institution Press, 1995. ISBN: 0815760914.	35
Required	Gordon, Deborah. “Ultra-Fuel-Efficient Vehicles.” Steering a New Course: Transportation, Energy, and the Environment. Washington, DC: Island Press, 1991, pp. 115-126. ISBN: 1559631341.	35
Required	Howitt, A., and A. Altshuler. “The Politics of Controlling Auto Air Pollution.” Regulation for Revenue: The Political Economy of Land Use Exactions. Washington, DC: Brookings Institution Press, 1993, pp. 223-256. ISBN: 0815703554.	35
Required	Nivola, P., and R. Crandall. “The Fuel Tax Option”, “What Other Countries Do”, and “The American Experience”. The Extra Mile: Rethinking Energy Policy for Automotive Transportation. Washington, DC: Brookings Institution Press, 1995. ISBN: 0815760914.	35
Required	Gomez-Ibanez, J. A. “Pricing.” In Transportation Quarterly (July 1992): 99-135.	35
Required	Freudenburg, Nicolas, and Carol Steinsapir. “Not in Our Backyards: The Grassroots Environmental Movement.” In American Environmentalism: The U.S. Environmental Movement, 1970-1990. Edited by Riley E. Dunlap and Angela G. Mertig. Philadelphia: Taylor and Francis, 1992, pp. 27-37. ISBN: 0844817309.	35
Required	Dempsey, P., A. Goetz, and J. Szyliowicz. “Three Hubs to One: The Folly of Forecasting in the Dynamic Airline Industry.” Denver International Airport: Lessons Learned. New York: McGraw-Hill, 1997, pp. 33-78. ISBN: 0071581847.	35
Required	Kuttner, R. Everything For Sale: The Limits of Markets. New York: Alfred A. Knopf, 1997. ISBN: 0394583922.	35
Required	Bullard, R. “Environmentalism and Social Justice.” pp. 1-20, and “Environmentalism as a Working Model.” pp. 113-126. In US Department of Transportation Order on Environmental Justice.	35
Required	Rosenbaum, W. “Climate Diplomacy: The Emerging Politics of Global Environmentalism.” In Environmental Politics and Policy. Washington, DC: Congressional Quarterly Press, 1998, pp. 334-362. ISBN: 1568026455.	35
Required	Gore, A. Earth in the Balance. New York: Plume Books, 1993, pp. 269-360. ISBN: 0452269350.	35
Required	Nijkamp, P. “Roads to Environmentally Sustainable Transport.” Transportation Research, no. 4 (1994): 261-271.	35
Required	Schaefer, A., and D. Victor. “The Past and Future of Global Mobility.” In Scientific American. October 1997, pp. 58-61.	35
Required	“Part I: Common Concerns. “Our Common Future. The World Commission on Environment and Development. New York: Oxford University Press, 1987. ISBN: 019282080X.	35
Optional	Ang, Alfredo, and Wilson Tang. Probability Concepts in Engineering Planning and Design: Vol I - Basic Principles. New York, NY: John Wiley & Sons, 1975. ISBN: 047103200X.	23
Optional	Fielding, G. J. (Pete). Managing Public Transit Strategically. San Francisco, CA: Jossey-Bass, 1987. ISBN: 1555420680.	37
Required	Rye, T., and N. Wilson. “The Urban Bus Situation in the UK: Recent Developments and a Case Study of Edinburgh.” TRAIL Research School, Delft, March 2002.	37
Required	Wilson, N. H. M. “Public Transport in the U.S.A.: A Critical Appraisal and Prospects For Future Industry Restructuring.” TRAIL Research School, Delft, March 2002.	37
Required	Gwilliam, K. “Ownership, Organization and Competition Policy: An International Review.” Presented at The Fifth International Competition and Ownership in Land Passenger Transport, Leeds, UK, May, 1997.	37
Required	Halvorsen, R., and N. H. M. Wilson. “The Role of Contract Structuring in Contracted Public Transport Performance: Theory and Practice.” Proceedings of the Fourth International Conference on Competition and Ownership in Land Passenger Transport, Rotorua, New Zealand, July 1995.	37
Required	Blakey, Tara. “Designing Transit Concession Contracts to Deal with Uncertainty.” Master of Science in Transportation Thesis. Cambridge, MA: MIT Thesis, 2006.	37
Required	“Using Archived AVL-APC Data to Improve Transit Performance and Management.” (Project H-28), R-113.	37
Required	Lee, Douglass. “Transit Cost and Performance Measurement.” Transport Reviews 9, no. 2 (1989): 147-170.	37
Required	“The Role of Performance-Based Measures in Allocating Funding for Transit Operations.” (Project SG-04), S-06, Summary and Chapters 1-4.	37
Required	A Summary of TCRP Report 88: “A Guidebook for Developing a Transit Performance-Measurement System.” (Project G-6), R-88.	37
Required	“Support for Fundamental Change in Public Transportation” (Project J-08B), RRD-55.	37
Required	“Customer-Focused Transit.” (Project J-7, SB7), S-45, Summary and Chapters 1-3.	37
Required	“Innovative Financing Techniques for Transit Agencies.” (Project 3-01), LRD13.	37
Required	“Fare Policies, Structures, and Technologies.” (Project A-01), R-10.	37
Required	Yi, Hong. “Transition to Smart Card Technology: How Transit Operators Can Encourage the Take-Up of Smart Card Technology.” Master of Science in Transportation Thesis. Cambridge, MA: MIT Thesis, 2006.	37
Required	“A Handbook of Proven Marketing Strategies for Public Transit.” (Project B-13), R-50, Introductory Chapter.	37
Required	TCRP Web Document 8, “Marketing Transit Services to Business.”	37
Required	“A Handbook: Integrating Market Research into Transit Management.” (Project B-02), R-37.	37
Required	“A Challenged Employment System: Hiring, Training, Performance Evaluation, and Retention of Bus Operators.” (Project J-7), S-40, Summary and Chapters 1, 4, 5, and 6.	37
Required	“Practices in Assuring Employee Availability.” (Project SF-06), S-33, Summary and Chapters 1 - 2.	37
Required	“Total Quality Management in Public Transportation.” (Project F-03), RRD-03.	37
Required	“The Quality Journey: A TQM Roadmap for Public Transportation.” (Project F-03), R-8.	37
Required	Harsh, W., Jr. “Innovative Labor-Management Practices.” TCRP Report, 1995.	37
Required	Koutsopoulos, H. N., and N. H. M. Wilson. “Operator Workforce Planning in the Transit Industry.” Transportation Research 21A (1987): 127-138.	37
Required	Shiftan, Y., and N. H. M. Wilson. “Absence, Overtime, and Reliability Relationships in Transit Workforce Planning.” Transportation Research Record 1402 (1993): 98-106.	37
Required	“Light Rail Service: Vehicular and Pedestrian Safety.” (Project A-13), RRD-34, Chapters 1-3.	37
Required	“Monitoring Bus Maintenance Performance.” (Project SF-04), S-22, Chapters 1-5.	37
Required	“Leveraging Information for Better Transit Maintenance.” (Project E-01), RRD-13.	37
Required	“Information Technology Update for Transit.” (Project SG-08), S-35, Summary and Chapters 1-2.	37
Required	Chapra, Steven, and Raymond Canale. Numerical Methods for Engineers. 7th ed. McGraw–hill Higher Education, 2014. ISBN: 9780073397924.	122
Required	Ferziger, Joel H., and Milovan Peric. Computational Methods for Fluid Dynamics. 3rd ed. Springer, 2013. ISBN: 9783540420743.	122
Required	Cebeci, Tuncer, Jian P. Shao, et al. Computational Fluid Dynamics for Engineers: From Panel to Navier-stokes Methods with Computer Programs. Springer, 2005. ISBN: 9783540244516.	122
Optional	Kundu, Pijush K., Ira M. Cohen, and David R. Dowling. Fluid Mechanics. 6th ed. Academic Press, 2015. ISBN: 9780124059351.	122
Optional	White, Frank. Fluid Mechanics. 7th ed. McGraw-hill Education, 2010. ISBN: 9780077422417.	122
Optional	Lomax, Harvard, Thomas H. Pulliam, and David W. Zingg. Fundamentals of Computational Fluid Dynamics. Springer, 2004. ISBN: 9783540416074.	122
Optional	Wesseling, Pieter. Principles of Computational Fluid Dynamics. Springer, 2000. ISBN: 9783540678533.	122
Optional	Versteeg, H., and W. Malalasekera. An Introduction to Computational Fluid Dynamics: The Finite Volume Method. 2nd ed. Prentice Hall, 2007. ISBN: 9780131274983.	122
Optional	Durran, Dale R. Numerical Methods for Fluid Dynamics: With Applications to Geophysics. 2nd ed. Springer, 2010. ISBN: 9781441964113.	122
Optional	Griebel, Michael, Thomas Dornsheifer, and Tilman Neunhoeffer. Numerical Simulation in Fluid Dynamics: A Practical Introduction. SIAM: Society for Industrial and Applied Mathematics, 1997. ISBN: 9780898713985.	122
Optional	Chung, T. J. Computational Fluid Dynamics. 2nd ed. Cambridge University Press, 2010. ISBN: 9780521769693.	122
Optional	Karniadakis, George Em, and Spencer J. Sherwin. Spectral / hp Element Methods for Computational Fluid Dynamics. 2nd ed. Oxford University Press, 2005. ISBN: 9780198528692.	122
Optional	Pozrikidis, Constantine. Introduction to Finite and Spectral Element Methods Using MATLAB. 2nd ed. Chapman and Hall / CRC, 2014. ISBN: 9781482209150.	122
Optional	Roache, Patrick J. Fundamentals of Computational Fluid Dynamics. Hermosa Publishers, 1998. ISBN: 9780913478097.	122
Optional	Lapidus, Leon, and George F. Pinder. Numerical Solution of Partial Differential Equations in Science and Engineering. Wiley-interscience, 1999. ISBN: 9780471359449.	122
Optional	Fletcher, C. A. J. Computational Techniques for Fluid Dynamics, Vol. 1: Fundamental and General Techniques. Springer, 2013. ISBN: 9780387530581.	122
Optional	Trefethen, Lloyd N., and David Bau III. Numerical Linear Algebra. SIAM: Society for Industrial and Applied Mathematics, 1997. ISBN: 9780898713619.	122
Optional	Chapra, Steven, and Raymond Canale. Numerical Methods for Engineers. 7th ed. McGraw–Hill Higher Education, 2014. ISBN: 9780073397924.	122
Optional	Ferziger, Joel H., and Milovan Peric. Computational Methods for Fluid Dynamics. 3rd ed. Springer, 2013. ISBN: 9783540420743.	122
Optional	White, Frank. Fluid Mechanics. 7th ed. McGraw-Hill Education, 2010. ISBN: 9780077422417.	122
Optional	Lomax, Harvard, Thomas H. Pulliam, and David W. Zingg. Fundmentals of Computational Fluid Dynamics. Springer, 2004. ISBN: 9783540416074.	122
Optional	Cebeci, Tuncer, Jian P. Shao, et al. Computational Fluid Dynamics for Engineers: From Panel to Navier-stokes Methods with Computer Programs. Springer, 2005. ISBN: 9783540244516.	122
Optional	Wendt, John. Computational Fluid Dynamics: An Introduction. Springer, 2008. ISBN: 9783540850557.	122
Optional	Löhner, Rainald. Applied Computational Fluid Dynamics Techniques: An Introduction Based on Finite Element Methods. Wiley, 2008. ISBN: 9780470519073.	122
Required	Lewis, Edward V., ed. Principles of Naval Architecture, Vol. I: Stability and Strength. Society of Naval Architects and Marine Engineers, 1988. ISBN: 9780939773008.	137
Required	———. Principles of Naval Architecture Vol. II: Resistance, Propulsion, and Vibration. Society of Naval Architects and Marine Engineers, 1988. ISBN: 9780939773015.	137
Required	Gillmer, Thomas C., and Bruce Johnson. Introduction to Naval Architecture. Naval Institute Press, 1982. ISBN: 9780870213182.	137
Required	Kerwin, Justin E., and Jacques B. Hadler. Principles of Naval Architecture Series: Propulsion. The Society of Naval Architects and Marine Engineers, 2010. ISBN: 9780939773831.	137
Required	Larsson, Lars, and H. C. Raven. The Principles of Naval Architecture Series: Ship Resistance and Flow. The Society of Naval Architects and Marine Engineers, 2010. ISBN: 9780939773763.	137
Required	Moore, Colin S. The Principles of Naval Architecture Series-Intact Stability. The Society of Naval Architects and Marine Engineers, 2010. ISBN: 9780939773749.	137
Required	Letcher, John. Principles of Naval Architecture Series: The Geometry of Ships. Edited by J. Randolph Paulling. The Society of Naval Architects and Marine Engineers, 2010. ISBN: 9780939773671.	137
Required	Tupper, Eric C. Introduction to Naval Architecture. 5th ed. Butterworth-Heinemann, 2013. ISBN: 9780080982373.	137
Required	Zubaly, Robert B. Applied Naval Architecture. Cornell Maritime Pr / Tidewater Pub, 1996. ISBN: 9780870334757.	137
Required	Burcher, Roy, and Louis J. Rydill. Concepts in Submarine Design. Cambridge University Press, 1994. ISBN: 9780521416818.	137
Required	Bird, R. B., R. C. Armstrong, and O. Hassager. Dynamics of Polymeric Liquids, Volume 1. Fluid Mechanics. 2nd ed. Wiley-Interscience, 1987. ISBN: 9780471802457.	123
Optional	Reiner, M. “The Deborah Number.” Physics Today 17, no. 1 (1964): 62.	123
Optional	Dealy, John M. “Weissenberg and Deborah Numbers Their Definition and Use.” (PDF - 2.9MB) Rheology Bulletin 79, no. 2 (2010).	123
Optional	Bilmes, L. “The Rheological Chart.” Nature 150 (1942): 432–33.	123
Optional	Sella, Andrea. “Classic Kit: Weissenberg’s Camera,” Chemistry World, November 2011. (Royal Society of Chemistry)	123
Optional	Denn, Morton. “50 Years of Non-Newtonian Fluid Dynamics.” AIChE Journal 50, no. 10 (2004): 2335–45.	123
Optional	Wagner, N. J., and J. F. Brady. “Shear-Thickening in Colloidal Dispersions.” Physics Today 62, no. 10 (2009): 27.	123
Optional	Balmforth, Frigaard, et al. “Yielding to Stress: Recent Developments in Viscoplastic Fluid Mechanics.” Annual Review of Fluid Mechanics 46 (2014): 121–46.	123
Optional	Ward, Ian M. Chapter 5 in Mechanical Properties of Solid Polymers. 2nd ed. Wiley, 1983. ISBN: 9780471900115.	123
Optional	Markovitz, H. “Boltzmann & the Beginnings of Linear Viscoelasticity.” Transactionas of the Society of Rheology 21, no. 3 (1977): 381–98.	123
Optional	Rubinstein, M., and R. H. Colby. Chapter 8 in Polymer Physics. Oxford University Press, 2003. ISBN: 9780198520597.	123
Optional	Chandrasekhar, S. “Stochastic Processes in Physics and Astronomy.” (PDF - 10.9MB) Reviews of Modern Physics 15, no. 1 (1943).	123
Optional	Gennes, Pierre-Gilles de. “Entangled Polymers.” Physics Today 36, no. 6 (1983): 33.	123
Optional	Lodge, T. P., and M. Muthukumar. “Physical Chemistry of Polymers: Entropy, Interactions, and Dynamics.” The Journal of Physical Chemistry 100, no. 31 (1996): 13275–92.	123
Optional	Rubinstein, and Colby. Chapter 9 in Polymer Physics (Chemistry). Oxford University Press, 2003. ISBN: 9780198520597.	123
Optional	Malkin, A. Ya. “The State of the Art in the Rheology of Polymers: Achievements and Challenges.” Polymer Science Series A 51, no. 1 (2009): 80–102.	123
Optional	Prakash, J. Ravi. “Micro and Macro in the Dynamics of Dilute Polymer Solution.” (PDF - 4.7MB) Korea-Australia Rheology Journal 21, no. 4 (2009): 245–68.	123
Optional	Larson, R. G. Constitutive Equations for Polymer Melts and Solutions: Butterworths Series in Chemical Engineering. Butterworth-Heinemann, 2013. ISBN: 9781483130446.	123
Optional	———. The Structure and Rheology of Complex Fluids, Topics in Chemical Engineering. Oxford University Press, 1999.	123
Optional	Morrison, F. Understanding Rheology. Oxford University Press, 2001. ISBN: 9780195141665.	123
Optional	Doi, M., and S. F. Edwards. The Theory of Polymer Dynamics. Oxford University Press, 1986. ISBN: 9780198519768.	123
Optional	Graessley, W. W. Polymeric Liquids & Networks: Dynamics and Rheology. Garland Science, 2008. ISBN: 9780815341710.	123
Optional	Tanner, R. I. Engineering Rheology (Oxford Engineering Science Series). 2nd ed. Oxford University Press, 2000. ISBN: 9780198564737.	123
Optional	Walters, K. Rheometry. Chapman and Hall, 1975. ISBN: 9780412120909.	123
Optional	Probstein, R. F. Physicochemical Hydrodynamics: An Introduction. 2nd ed. Wiley-Interscience, 1994. ISBN: 9780471010111.	123
Optional	Ferry, J. D. Viscoelastic Properties of Polymers. 3rd ed. Wiley, 1980. ISBN: 9780471048947. 	123
Required	E. C. Bruun. In Better Public Transit Systems: Analyzing Investments and Performance. Routledge, 2007. ISBN: 978-1932364484.	36
Required	P. G. Furth, “Introduction to Public Transportation Systems” in Chapter 61: Urban Transit, Civil Engineering Handbook, CRC Press LLC, 2003. ISBN: 9781580531412.	36
Required	J. Neff and M. Dickens, 2015 Public Transportation Fact Book, 66th Edition, November 2016, American Public Transportation Association.	36
Required	Transit Capacity and Quality of Service Manual. 2nd ed. TCRP Report 100. Transportation Research Board, 2003.	36
Required	P. G. Furth, J. Attanucci, I. Burns, and N. H. M. Wilson, “Transit Data Collection Design Manual.” U.S. DOT Report DOT-I-85-38, 1985, pp. 1-121.	36
Required	P. G. Furth, B. Hemily, T. Muller, and J. Strathman, “TCRP Report 113: Using Archived AVL-APC Data to Improve Transit Performance and Management.” Transportation Research Board, 2006.	36
Required	P. G. Furth, “Synthesis of Transit Practice 34: Data Analysis for Bus Planning and Monitoring.” (PDF - 1.4 MB) Transportation Research Board, 2000. MBTA Service Delivery Policy, Massachusetts Bay Transportation Authority, 2010	36
Required	W. R. Dawson, “Optimizing Transit Service Decisions Based on Ridership – Good for Passengers and the Community.” Paper presented at UITP Congress, Toronto, May 1999.	36
Required	H. Benn, “Synthesis of Transit Practice 10: Bus Route Evaluation Standards.” (PDF) Transportation Research Board, 1995.	36
Required	N. H. M. Wilson, D. Nelson, A. Palmere, T. Grayson, and C. Cederquist, “Service Quality Monitoring for High-Frequency Transit Lines.” Transportation Research Record 1349 (1992): 3-11.	36
Required	A. Herzenberg, “Methods of Estimating the Costs of Drivers’ Wages for Bus Service.” Transportation Research Record 947 (1983): 7-14.	36
Required	Z. Peng, K. Dueker, J. Strathman, and J. Hopper, “A Simultaneous Route-level Transit Patronage Model: Demand, Supply, and Inter-route Relationship.” Transportation 24, no. 2 (1997): 159-181.	36
Required	Toronto Transit Commission, “Ridership Forecasting Methods.” Service Standards Process Technical Background Papers no. 1, January 1991.	36
Required	R. A. Chapman and J. F. Michel, “Modeling the Tendency of Buses to Form Pairs.” Transportation Science 12, no. 2 (1978): 165-175.	36
Required	P. G. Furth and A. B. Rahbee, “Optimal Bus Stop Spacing Using Dynamic Programming and Geographic Modeling.” Transportation Research Record 1731 (2000): 15-22.	36
Required	N. H. M. Wilson and T. Lin, “Dwell-Time Relationships for Light Rail Systems.” Transportation Research Record 1361 (1993): 296-304.	36
Required	M. N. Milkovtis, “Modeling the Factors Affecting Bus Stop Dwell Time.” In Transportation Research Record: Journal of the Transportation Research Board, no. 2072, Transportation Research Board of the National Academies, Washington, D.C., 2008. pp. 125—130.	36
Required	“A Summary of TCRP Report 88: A Guidebook for Developing a Transit Performance-Measurement System.” (PDF) Transportation Research Board, 2003.	36
Required	J. B. Gordon et al, “Automated Inference of Linked Transit Journeys in London Using Fare-Transaction and Vehicle Location Data.” In Transportation Research Record: Journal of the Transportation Research Board, no. 2072, Transportation Research Board of the National Academies, Washington, D.C., 2013. pp. 17—24.	36
Required	P. G. Furth and N. Wilson, “Setting Frequencies on Bus Routes: Theory and Practice.” Transportation Research Record 818 (1981): 1-7.	36
Required	P. G. Furth and T. H. J. Muller, “Service Reliability and Optimal Running Time Schedules.” Transportation Research Record 2034 (2007): 55-61.	36
Required	F. J. M. Salzborn, “Optimum Bus Scheduling.” Transportation Science 6 (1972): 137-148.	36
Required	A. Ceder, “Public Transport Timetabling and Vehicle Scheduling.” Chapter 2 in Advanced Modeling for Transit Operations and Service Planning. Edited by W. Lam and M. Bell. Oxford, UK: Pergamon, 2002, pp. 31-57. ISBN: 9780080442068.	36
Required	A. Ceder, “Public Transport Scheduling.” In Handbook of Transport Systems and Traffic Control, Volume 3. Edited by K. J. Button and D. A. Hensher. Oxford, UK: Pergamon, 2001, pp. 539-558. ISBN: 9780080435954.	36
Required	A. Ceder and N. H. M. Wilson, “Bus Network Design.” Transportation Research 20B, no. 4 (1986): 331-344.	36
Required	V. Vuchic, Sections 4.1–4.6, pp. 185–247. In Urban Transit: Operations, Planning and Economics. New York, NY: Wiley, 2005. ISBN: 9780471632658.	36
Required	J. Becker, and J. Bakker. “The Design of Timed Transfer Networks.” Proceedings of Operations and Service Planning Symposium, Washington, DC, 1993.	36
Required	R. Halvorsen and N. H. M. Wilson, “The Role of Contract Structuring in Contracted Public Transport Performance: Theory and Practice.” Proceedings of the Fourth International Conference on Competition and Ownership in Land Passenger Transport. Rotorua, New Zealand, July 1995.	36
Required	P. Furth and T. Muller, “Conditional Bus Priority at Signalized Intersections: Better Service Quality with Less Traffic Disruption.” Transportation Research Record 1731 (2000): 23-30.	36
Required	TCRP Report 94: Fare Policies, Structures and Technologies: Update (PDF - 1.9 MB). Transportation Research Board, 2003.	36
Required	 V. Vuchic, Chapter 7: Transit Fares. In Urban Transit: Operations, Planning and Economics. New York, NY: Wiley, 2005. ISBN: 9780471632658.	36
Required	H. N. Koutsopolos and N. H. M. Wilson, “Operator Workforce Planning in the Transit Industry.” Transportation Research 21A, no. 2 (1987): 127-138.	36
Required	Y. Shiftan and N. H. M. Wilson, “Absence, Overtime, and Reliability Relationships in Transit Workforce Planning.” Transportation Research Record 1402 (1993): 98-106.	36
Required	Sullivan, William G., Elin M. Wicks, and James T. Luxhoj. Engineering Economy. 12th ed. New York, NY: Prentice Hall, 1995. Table 3-3, Table 3-4, Table 3-6, and Table C-11 and Spreadsheet Applications, p. 183.	22
Required	Porter, M.E. Competitive Advantage: Creating and Sustaining Superior Performance. New York, NY: The Free Press, 1985. ISBN: 0-02-925090-0. 	45
Required	Porter, M.E. “Strategy and the Internet.” Harvard Business Review (March 2001).	45
Required	Porter, M.E., and V.E. Millar. “How Information Gives You Competitive Advantage.” Harvard Business Review (July 1985).	45
Required	Macomber, J.D. “IT Strategy for Construction Companies: A Pragmatist’s Vision.”	45
Required	Stalk, G., P. Evans, and L.E. Shulman. “Competing on Capabilities: The New Rules of Corporate Strategy.” Harvard Business Review, no. 92209 (March-April 1992): 57-68.	45
Required	Kahn, G. “Made to Measure: Invisible Supplier Has Penney’s Shirts All Buttoned Up,” and “From Hong Kong, It Tracks Sales, Restocks Shelves and Ships Shirts Straight to the Store.” The Wall Street Journal (September 11, 2003).	45
Required	Kim, W.C., and R. Mauborgne. “Knowing a Winning Business Idea When You See One.” Harvard Business Review (September-October 2000): 130-137.	45
Required	Kim, W.C., and R. Mauborgne. “How to Tell a Flyer From a Failure”, “Now Name a Price That’s Hard to Refuse” and “Are You Sure the World is Ready for You?, New Business Ideas: Part I, II and III.” Financial Times (January 2001).	45
Required	Sahlman, W.A. “How to Write a Great Business Plan.” Harvard Business Review (July-August 1997): 100-108.	45
Required	Macomber, J.D. “US Construction Demographics: Some Relevant Statistics to Consider.”	45
Required	Macomber, J.D. “Yes, the Internet Changes Everything.” Construction Business Review, Millennium Edition (December 1999).	45
Required	Macomber, J.D. “Follow the Money:  What Really Drives Technology Innovation in Construction.” 2003 ASCE Construction Research Congress .	45
Required	Narayanan, V.G., and A. Raman. “Aligning Incentives for Supply Chain Efficiency.” Harvard Business School Note 9-600-110.	45
Required	Cachon, G.P., and M.A. Lariviere. “Turning the Supply Chain into Revenue Chain.” Harvard Business Review (March 2001): 2-3.	45
Required	Peers, M. “Blockbuster’s New Pitch: Why Not Buy That Movie?” The Wall Street Journal (November 1, 2002).	45
Required	Orwall, B., M. Peers, and A. Zimmerman. “DVD Gains on Tape, but Economics Have Hollywood Studios in a Tizzy.” The Wall Street Journal (February 5, 2002).	45
